,0,1,2,3
38,0.7384060621261597,0.5084931254386902,0.5431827306747437,0.6394029259681702
39,0.8196689486503601,0.6084318161010742,0.49587902426719666,0.6614468097686768
40,0.7076377272605896,0.5704964399337769,0.4932502806186676,0.6772013306617737
41,0.7814826965332031,0.6355384588241577,0.5292539000511169,0.7449485659599304
42,0.7566298842430115,0.6744901537895203,0.6084248423576355,0.6993498802185059
43,0.8041048645973206,0.6758843064308167,0.6165745854377747,0.6897762417793274
44,0.7210409045219421,0.6634091734886169,0.5489695072174072,0.7300034761428833
45,0.7847418785095215,0.7124426364898682,0.589036226272583,0.7315384745597839
46,0.7957037687301636,0.6212637424468994,0.51241135597229,0.8005624413490295
47,0.7401247024536133,0.6567443609237671,0.5185952186584473,0.7549732327461243
48,0.7690942883491516,0.6290662884712219,0.5909515023231506,0.8132538795471191
49,0.6806461215019226,0.7331703305244446,0.5120004415512085,0.7799537181854248
50,0.6727163195610046,0.7948343753814697,0.46781352162361145,0.7811952829360962
51,0.64560467004776,0.8660001158714294,0.4210052788257599,0.7251119017601013
52,0.7136542797088623,0.8002719283103943,0.5522375106811523,0.6362941265106201
53,0.6830772161483765,0.6965514421463013,0.5859502553939819,0.7448299527168274
54,0.6458906531333923,0.7144317030906677,0.5498656034469604,0.733758807182312
55,0.6648505330085754,0.6466341614723206,0.6013708710670471,0.7369019389152527
56,0.74326491355896,0.5962961912155151,0.6965479254722595,0.6698029041290283
57,0.62830650806427,0.6340806484222412,0.7327052354812622,0.6706668138504028
58,0.5332896113395691,0.7345395088195801,0.6487118005752563,0.7489031553268433
59,0.6219622492790222,0.6652771830558777,0.7261790633201599,0.7333147525787354
60,0.7006072998046875,0.7351694107055664,0.7719224095344543,0.6919062733650208
61,0.7071763873100281,0.8087334036827087,0.7258614897727966,0.6825981736183167
62,0.7335330843925476,0.6819154620170593,0.6729035377502441,0.6353168487548828
63,0.6966830492019653,0.6525307297706604,0.6936269402503967,0.6595471501350403
64,0.614010214805603,0.5506593585014343,0.6961268782615662,0.7233899235725403
65,0.6927794218063354,0.632931649684906,0.6511395573616028,0.7888138890266418
66,0.6657974123954773,0.5986759066581726,0.5716139674186707,0.765153706073761
67,0.6654550433158875,0.5725585222244263,0.5209386348724365,0.8425381183624268
68,0.5789331793785095,0.6858998537063599,0.5212985873222351,0.8815976977348328
69,0.5190699100494385,0.7043411731719971,0.5956618785858154,0.8473251461982727
70,0.5117407441139221,0.6937894821166992,0.5501611828804016,0.7731255888938904
71,0.48335936665534973,0.588759183883667,0.6477991938591003,0.684459388256073
72,0.5987747311592102,0.4900355935096741,0.6786658763885498,0.7029838562011719
73,0.5086181163787842,0.5950930714607239,0.7185749411582947,0.7775564193725586
74,0.509860634803772,0.5595009326934814,0.6420930027961731,0.6909822821617126
75,0.5595578551292419,0.6379535794258118,0.5877757668495178,0.5973529815673828
76,0.5386229157447815,0.5669655799865723,0.5470342040061951,0.5609282851219177
77,0.5859119296073914,0.5584717392921448,0.5801509618759155,0.5686361193656921
78,0.6903661489486694,0.5578339099884033,0.5094791054725647,0.5307871103286743
79,0.7233927249908447,0.6430365443229675,0.45941635966300964,0.5650012493133545
80,0.776893675327301,0.6446556448936462,0.3955170214176178,0.6000744700431824
81,0.7029911875724792,0.5830963253974915,0.5232936143875122,0.5328094959259033
82,0.748112142086029,0.6486533284187317,0.5610198378562927,0.523786187171936
83,0.6406823396682739,0.6939249038696289,0.6643670201301575,0.4851576089859009
84,0.5701591968536377,0.6948638558387756,0.7316583395004272,0.41834381222724915
85,0.6483531594276428,0.6170333027839661,0.6251574158668518,0.3924858570098877
86,0.6440931558609009,0.7109353542327881,0.6683022975921631,0.3577725291252136
87,0.5769678950309753,0.6901730298995972,0.5851261019706726,0.45074042677879333
88,0.5627326965332031,0.7659617066383362,0.6568320393562317,0.5578201413154602
89,0.5199682712554932,0.7270473837852478,0.6891083121299744,0.49775052070617676
90,0.4343069791793823,0.6770007014274597,0.6583886742591858,0.5884827375411987
91,0.5226131677627563,0.5861561894416809,0.5672069191932678,0.6938769221305847
92,0.4936199188232422,0.5227362513542175,0.6450603604316711,0.7537904977798462
93,0.5342769622802734,0.5897881388664246,0.7241126298904419,0.8206687569618225
94,0.5019351243972778,0.5763646960258484,0.8157958984375,0.7876690030097961
95,0.5465306639671326,0.6437360644340515,0.8730770349502563,0.8078543543815613
96,0.52485591173172,0.6743093132972717,0.7448073029518127,0.7751790285110474
97,0.5880765318870544,0.6896877884864807,0.6500020623207092,0.8164066076278687
98,0.6081091165542603,0.6694516539573669,0.5723828077316284,0.8152748346328735
99,0.6496937870979309,0.6104888319969177,0.6112267374992371,0.7145854234695435
100,0.5838156342506409,0.5969846844673157,0.6723806858062744,0.6670617461204529
101,0.6726674437522888,0.713533341884613,0.5990313291549683,0.5763605833053589
102,0.7224861979484558,0.7660865783691406,0.6882359385490417,0.6336714625358582
103,0.7714508175849915,0.7266996502876282,0.608577311038971,0.7488827109336853
104,0.7747609615325928,0.6645730137825012,0.693830668926239,0.6635301113128662
105,0.6678854823112488,0.6043425798416138,0.6097266674041748,0.6565370559692383
106,0.6865073442459106,0.6071348190307617,0.6242014169692993,0.5912674069404602
107,0.682030200958252,0.7056057453155518,0.588875412940979,0.6690899729728699
108,0.6985945701599121,0.7501340508460999,0.6264514923095703,0.6680448651313782
109,0.6336884498596191,0.6577954292297363,0.5588058829307556,0.5946767926216125
110,0.6856340765953064,0.7190588116645813,0.6441447138786316,0.6892824769020081
111,0.650226354598999,0.7386611104011536,0.7121130228042603,0.6265319585800171
112,0.547147274017334,0.6561885476112366,0.7940024137496948,0.712354838848114
113,0.4835696518421173,0.7151400446891785,0.7114279866218567,0.6761346459388733
114,0.4370867908000946,0.7748309373855591,0.7723804712295532,0.6042553782463074
115,0.36418023705482483,0.807816207408905,0.7328619956970215,0.6311038136482239
116,0.42174142599105835,0.7943199276924133,0.656761646270752,0.6026993989944458
117,0.4662432074546814,0.8331232666969299,0.6267803311347961,0.5233327150344849
118,0.41818100214004517,0.7727633714675903,0.722309410572052,0.5339999794960022
119,0.4554417133331299,0.7497369647026062,0.782337486743927,0.6173691153526306
120,0.4206025302410126,0.7739434838294983,0.7758544683456421,0.7159152030944824
121,0.37053364515304565,0.7723311185836792,0.7008020281791687,0.7350029349327087
122,0.4763140082359314,0.7354445457458496,0.6986120939254761,0.7106015086174011
123,0.5927632451057434,0.7841883301734924,0.6054176688194275,0.6251752972602844
124,0.6062649488449097,0.7201007604598999,0.5159752368927002,0.6759671568870544
125,0.5400406718254089,0.7372127771377563,0.4507656395435333,0.7246237993240356
126,0.6177151799201965,0.786331832408905,0.5516619086265564,0.7472794651985168
127,0.5833843946456909,0.7067751288414001,0.6010422110557556,0.8369920253753662
128,0.6220501661300659,0.6136825680732727,0.5257485508918762,0.7474581599235535
129,0.7305337190628052,0.7155956625938416,0.5773383975028992,0.8684850931167603
130,0.7845025658607483,0.6700265407562256,0.5685935020446777,0.8239108920097351
131,0.7501116991043091,0.5746074318885803,0.6322004795074463,0.7635207176208496
132,0.8232833743095398,0.6541536450386047,0.6595684289932251,0.85038822889328
133,0.7829229235649109,0.6964354515075684,0.6517447233200073,0.8985962271690369
134,0.8240092396736145,0.6244818568229675,0.6130529642105103,0.8486515283584595
135,0.8887093663215637,0.6620615720748901,0.53935706615448,0.8852019906044006
136,0.6226728558540344,0.3765851855278015,0.6432555913925171,0.813692569732666
137,0.7016393542289734,0.5034546256065369,0.6593999862670898,0.7612271904945374
138,0.6573712825775146,0.5976093411445618,0.5768036842346191,0.7726906538009644
139,0.6118088364601135,0.44460609555244446,0.6090754866600037,0.7650813460350037
140,0.5423264503479004,0.4518565237522125,0.5868322849273682,0.8323212265968323
141,0.5094332098960876,0.5241881608963013,0.5321544408798218,0.7178326845169067
142,0.6218251585960388,0.46168452501296997,0.498961478471756,0.6855674386024475
143,0.6775490045547485,0.8030534982681274,0.5609930753707886,0.7755346298217773
144,0.6109557151794434,0.867524266242981,0.5200746059417725,0.7416604161262512
145,0.7075571417808533,0.8581735491752625,0.5809164643287659,0.719742476940155
146,0.7483129501342773,0.7593612670898438,0.6592780351638794,0.7657739520072937
147,0.7984981536865234,0.7075727581977844,0.5704984068870544,0.8450862765312195
148,0.7163229584693909,0.640699565410614,0.5712957978248596,0.8345579504966736
149,0.5480939745903015,0.49349939823150635,0.7321265339851379,0.580173909664154
150,0.5619980692863464,0.5011875629425049,0.6312441825866699,0.5605508089065552
151,0.6513277888298035,0.539818525314331,0.7054131627082825,0.575330376625061
152,0.65550297498703,0.6359770894050598,0.7698749899864197,0.688705325126648
153,0.5910233855247498,0.7356602549552917,0.6810557842254639,0.6341695785522461
154,0.7240465879440308,0.6327297687530518,0.9028480648994446,0.7329676747322083
155,0.7021049857139587,0.6477733850479126,0.8179298639297485,0.730966329574585
156,0.716101884841919,0.6078093647956848,0.7803791761398315,0.7689294815063477
157,0.8019484877586365,0.6981390714645386,0.723831057548523,0.7176461219787598
158,0.7635948657989502,0.48792800307273865,0.5687763094902039,0.7081961631774902
159,0.7357462644577026,0.473082572221756,0.6867015957832336,0.6302375197410583
160,0.7057600021362305,0.7723484039306641,0.9155074954032898,0.7465792894363403
161,0.6362841725349426,0.7203482389450073,0.9540303349494934,0.7319744825363159
162,0.5563647150993347,0.7280254364013672,0.8914921879768372,0.7489785552024841
163,0.5433230996131897,0.7082127928733826,0.8653138875961304,0.8386898636817932
164,0.7146605253219604,0.5756165981292725,0.5588916540145874,0.682173490524292
165,0.801831841468811,0.6360629200935364,0.5078531503677368,0.7928726077079773
166,0.8625891804695129,0.6584375500679016,0.6337712407112122,0.7745583057403564
167,0.9066583514213562,0.57696533203125,0.7098777890205383,0.8606575131416321
168,0.7587208151817322,0.6002275943756104,0.7557030320167542,0.7684842348098755
169,0.7963679432868958,0.5665451884269714,0.7829315662384033,0.7624338269233704
170,0.8280762434005737,0.6450937390327454,0.8394210338592529,0.7522735595703125
171,0.5509390234947205,0.4663075804710388,0.5928826928138733,0.7579621076583862
172,0.5983119010925293,0.3993832468986511,0.6574081182479858,0.7973432540893555
173,0.6825313568115234,0.4520963430404663,0.674755334854126,0.7705802321434021
174,0.6957634091377258,0.4462863504886627,0.7684452533721924,0.6998398900032043
175,0.717353105545044,0.5177041292190552,0.7413134574890137,0.7194222211837769
176,0.6545038223266602,0.6050840616226196,0.5008631944656372,1.0
177,0.6950995326042175,0.5344721078872681,0.6155639290809631,0.9303970336914062
178,0.7532426118850708,0.5223017930984497,0.6417965292930603,0.9999597668647766
179,0.7495092749595642,0.8234454989433289,0.784867525100708,0.7893033623695374
180,0.7530769109725952,0.808038055896759,0.7703002095222473,0.754580020904541
181,0.7964891195297241,0.7407780885696411,0.6973217725753784,0.7568984031677246
182,0.7008981108665466,0.6749616265296936,0.7043253183364868,0.7654590010643005
183,0.5852751731872559,0.7688825726509094,0.6079261302947998,0.8778765201568604
184,0.6755496263504028,0.7259625792503357,0.6898565888404846,0.8994341492652893
185,0.8625267744064331,0.6050447821617126,0.8925012946128845,0.6637074947357178
186,0.8356879949569702,0.7210969924926758,0.8044489026069641,0.6277337074279785
187,0.7626944184303284,0.8119297027587891,0.755829393863678,0.5899854898452759
188,0.672087550163269,0.746967077255249,0.857093095779419,0.594214677810669
189,0.6679523587226868,0.7493888735771179,0.822648286819458,0.8115734457969666
190,0.6983088850975037,0.7748833298683167,0.806624710559845,0.7810628414154053
191,0.6821508407592773,0.6889262795448303,0.7537581920623779,0.8170021176338196
192,0.6290529370307922,0.721768856048584,0.7356322407722473,0.7556192278862
193,0.7401235103607178,0.6333667635917664,0.6667971014976501,1.0
194,0.7085713148117065,0.5597251653671265,0.6823248267173767,0.9745082855224609
195,0.6891103386878967,0.5143042802810669,0.6155527234077454,0.9456585645675659
196,0.7064598798751831,0.5442726612091064,0.7343573570251465,0.9880383014678955
197,0.795056164264679,0.5948706865310669,0.6562288403511047,0.8714872598648071
198,0.858191967010498,0.5719444751739502,0.6204749941825867,0.7688648104667664
199,0.8007534742355347,0.5971246957778931,0.7039610743522644,0.8578107953071594
200,0.8816004991531372,0.686394214630127,0.7153849005699158,0.8735040426254272
201,0.8415504097938538,0.7471268773078918,0.8145989775657654,0.9565148949623108
202,0.6919600963592529,0.8052467703819275,0.7474645972251892,0.8590632677078247
203,0.6295202374458313,0.813602089881897,0.7735216021537781,0.9257757067680359
204,0.5825047492980957,0.7943521738052368,0.6954394578933716,0.9203848838806152
205,0.6252707839012146,0.808070719242096,0.7926539182662964,0.9157058596611023
206,0.7996008992195129,0.7768296003341675,0.8543643951416016,0.8097585439682007
207,0.7498556971549988,0.8177483677864075,0.8748626708984375,0.8256434798240662
208,0.6508914232254028,0.6890934109687805,0.694136917591095,0.6117268204689026
209,0.5996029376983643,0.6873932480812073,0.7286604642868042,0.6109752655029297
210,0.6942382454872131,0.6406053304672241,0.747586727142334,0.5686628818511963
211,0.7733970880508423,0.833115816116333,0.8982571959495544,1.0
212,0.6735883355140686,0.7941969633102417,0.918738067150116,1.0
213,0.7713156938552856,0.828193724155426,0.8699193596839905,1.0
214,0.7321756482124329,0.8915978670120239,0.808408796787262,1.0
215,0.7518210411071777,0.7443815469741821,0.8194839358329773,0.8359279036521912
216,0.7123087644577026,0.6863476037979126,0.7763996720314026,0.7549375295639038
217,0.7945343255996704,0.7631828784942627,0.8149882555007935,0.797908365726471
218,0.8061470985412598,0.8306852579116821,0.8504722118377686,0.8515355587005615
219,0.8319244384765625,0.6064435243606567,0.7606724500656128,0.7231385111808777
220,0.851081132888794,0.6270143985748291,0.7633179426193237,0.679329514503479
221,0.7590566277503967,0.5619537830352783,0.7229679822921753,0.683803915977478
222,0.7553611397743225,0.635094940662384,0.836305558681488,0.689019501209259
223,0.7183127403259277,0.698495090007782,0.9343860149383545,0.7174844741821289
224,0.8440192341804504,0.8475079536437988,0.9447956681251526,0.9555090665817261
225,0.931021511554718,0.8585949540138245,0.9579477906227112,0.8892910480499268
226,0.8322731256484985,0.7597419023513794,1.0,0.9165116548538208
227,0.764004111289978,0.8503932356834412,0.8885999917984009,0.8821526765823364
228,0.7327058911323547,0.8802768588066101,0.8920978903770447,0.8002921938896179
229,0.7804230451583862,0.7905889749526978,0.8907211422920227,0.9519414305686951
230,0.8311436772346497,0.7385151982307434,0.8484792709350586,0.9787413477897644
231,0.8131710886955261,0.7677813172340393,0.799338161945343,0.9628559947013855
232,0.8412251472473145,0.7617983818054199,0.7261235117912292,0.9126623868942261
233,0.9494619369506836,1.0,0.8135188817977905,0.8787529468536377
234,0.9901999831199646,1.0,0.7820760607719421,0.8421682119369507
235,1.0,1.0,0.8586041927337646,0.7866163849830627
236,0.9283653497695923,1.0,0.8311096429824829,0.8936030268669128
237,1.0,0.6941970586776733,0.9507496953010559,0.9333139061927795
238,0.9485329985618591,0.7105519771575928,0.91451495885849,0.8987542390823364
239,0.9899765253067017,0.6622715592384338,0.8863085508346558,0.9668741226196289
240,0.8211073875427246,0.9841583967208862,0.8459839820861816,0.8110034465789795
241,0.6174389719963074,0.7817366719245911,0.8809629082679749,0.8538982272148132
242,0.6786366105079651,0.8210133910179138,0.8471038341522217,0.9669937491416931
243,0.7620923519134521,0.8129982352256775,0.9934377670288086,0.7364862561225891
244,0.7372347116470337,0.7648745179176331,0.9530223608016968,0.73394376039505
245,0.8434862494468689,0.7750358581542969,1.0,0.7463219165802002
246,0.7851969599723816,0.758572518825531,0.984952986240387,0.8060466051101685
247,0.894882082939148,0.8248242139816284,0.665283203125,0.7662768959999084
248,0.8795789480209351,0.886731743812561,0.7271477580070496,0.7636304497718811
249,0.799523115158081,0.8183559775352478,0.7740892767906189,0.7214884161949158
250,0.8144030570983887,0.9125736951828003,0.8536103963851929,0.8460191488265991
251,0.8380293846130371,0.82692950963974,0.9563142657279968,0.8808625936508179
252,0.8447461724281311,0.7953589558601379,0.9686827063560486,0.8377812504768372
253,0.9185872077941895,0.8562082052230835,0.9065855741500854,0.918489933013916
254,0.9865162968635559,0.779327392578125,1.0,0.9643970727920532
255,1.0,0.7975261807441711,0.966816246509552,1.0
256,1.0,0.8413350582122803,0.9405002593994141,1.0
257,0.8957872986793518,0.7297489643096924,0.7092912197113037,0.8685001134872437
258,0.8163138031959534,0.799034595489502,0.693280041217804,0.9330877661705017
259,0.7643675804138184,0.8727772831916809,0.6775169372558594,0.9085800051689148
260,0.7714016437530518,0.7309603691101074,0.8232113718986511,0.8462289571762085
261,0.7943001389503479,0.7538554072380066,0.9453108310699463,0.8737148642539978
262,0.8968369364738464,0.8441711664199829,1.0,0.9024925231933594
