,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,-4.0,0.0,1.0,-0.0,-0.0,-4.371138828673793e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,1.0,-0.0,-0.0,-4.371138828673793e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.553216934204102,-1.0,4.588611125946045,0.0,1.0,0.0,0.6937799453735352
1,-0.017465591430664062,-3.9998514652252197,0.03178135305643082,0.9999898076057434,-0.0021723441313952208,7.749380529276095e-06,0.003952943719923496,-0.11539924144744873,-0.0004065281536895782,-0.07261549681425095,-0.2919185161590576,0.0034413691610097885,0.4638923108577728,-0.0036106109619140625,-9.999265670776367,0.0046934038400650024,0.9999541640281677,0.004480523522943258,8.21836874820292e-05,-0.00846798811107874,0.2449101358652115,-0.004138400312513113,0.1502688080072403,0.15978364646434784,0.023130742833018303,-0.28069251775741577,6.767692565917969,-1.0,4.265949726104736,0.0,1.0,0.0,0.6937799453735352
2,-0.05695533752441406,-3.9989843368530273,0.07198013365268707,0.9999348521232605,-0.0070838164538145065,6.145930092316121e-05,0.008953672833740711,-0.12982474267482758,-0.0023284978233277798,-0.15203619003295898,-0.6112234592437744,0.01479332521557808,0.5217013359069824,-0.010417938232421875,-9.994538307189941,0.0017076842486858368,0.999675989151001,0.014830573461949825,0.0006974833086133003,-0.020679356530308723,0.3400072157382965,-0.02397650107741356,0.32210230827331543,0.36996689438819885,0.11149560660123825,-0.599817156791687,6.966297149658203,-1.0,3.9332821369171143,0.0,1.0,0.0,0.6937799453735352
3,-0.12375068664550781,-3.9967286586761475,0.10680796951055527,0.9997931718826294,-0.015392112545669079,0.0002023522974923253,0.013290193863213062,-0.09466664493083954,-0.00591979781165719,-0.23961304128170013,-0.9632238149642944,0.034439776092767715,0.3797008693218231,-0.018436431884765625,-9.980618476867676,-0.025739267468452454,0.9988251328468323,0.03288856893777847,0.0026186977047473192,-0.03549428656697273,0.38812321424484253,-0.06706961244344711,0.5254849195480347,0.6695435047149658,0.2987942695617676,-1.043363332748413,7.148560523986816,-1.0,3.5913898944854736,0.0,1.0,0.0,0.6937799453735352
4,-0.21494102478027344,-3.992098808288574,0.13384242355823517,0.9995033740997314,-0.02673928625881672,0.000443519267719239,0.016666745766997337,-0.0779203325510025,-0.009811874479055405,-0.30832570791244507,-1.2387299537658691,0.06861560791730881,0.31086939573287964,-0.025243759155273438,-9.949395179748535,-0.08369956910610199,0.9968522191047668,0.058164823800325394,0.006811671424657106,-0.05344407260417938,0.48879221081733704,-0.13475839793682098,0.6900867223739624,0.9385167956352234,0.6458663940429688,-1.5513389110565186,7.314058303833008,-1.0,3.2410731315612793,0.0,1.0,0.0,0.6937799453735352
5,-0.32897186279296875,-3.9839138984680176,0.14759068191051483,0.9989917278289795,-0.04094308614730835,0.000753541593439877,0.018405862152576447,-0.023736117407679558,-0.013911806978285313,-0.3818422853946686,-1.5318238735198975,0.11746644973754883,0.09094168990850449,-0.027996063232421875,-9.890386581420898,-0.17776651680469513,0.9930009245872498,0.09062978625297546,0.014381946995854378,-0.07435488700866699,0.5571796298027039,-0.23494748771190643,0.8770325779914856,1.2845805883407593,1.183039665222168,-2.0947139263153076,7.462400436401367,-1.0,2.883155345916748,0.0,1.0,0.0,0.6937799453735352
6,-0.4696216583251953,-3.9706919193267822,0.12548872828483582,0.9981635808944702,-0.058500830084085464,0.0009254229953512549,0.015690922737121582,0.11975707858800888,-0.01605203002691269,-0.4731641709804535,-1.8922631740570068,0.18828044831752777,-0.4853160083293915,-0.022321701049804688,-9.791422843933105,-0.32085928320884705,0.986347496509552,0.13227114081382751,0.025878045707941055,-0.09462260454893112,0.5085928440093994,-0.3604024350643158,1.129975438117981,1.7784960269927979,1.9433023929595947,-2.6202754974365234,7.593239784240723,-1.0,2.5184743404388428,0.0,1.0,0.0,0.6937799453735352
7,-0.6128807067871094,-3.952562093734741,0.07063908874988556,0.9970340132713318,-0.07644660025835037,0.0006884141475893557,0.008865785785019398,0.19402489066123962,-0.009584185667335987,-0.4402613937854767,-1.751928448677063,0.23788368701934814,-0.7772600650787354,0.00921630859375,-9.644968032836914,-0.5121113657951355,0.9760438799858093,0.17930996417999268,0.04157164320349693,-0.11600898206233978,0.6170823574066162,-0.46611490845680237,1.2052314281463623,2.302910804748535,2.7792577743530273,-3.1885316371917725,7.706268310546875,-1.0,2.1478869915008545,0.0,1.0,0.0,0.6937799453735352
8,-0.7365188598632812,-3.9321067333221436,-0.015633700415492058,0.9957576394081116,-0.09199438244104385,-0.0001703150337561965,-0.001966336742043495,0.3089102804660797,-0.0008649221272207797,-0.368560254573822,-1.4585163593292236,0.2581263482570648,-1.223067283630371,0.08594131469726562,-9.450936317443848,-0.7530120611190796,0.9613484144210815,0.2287694662809372,0.06160371005535126,-0.14028115570545197,0.712901771068573,-0.5745065212249756,1.2757664918899536,3.0031235218048096,3.6549289226531982,-3.794224739074707,7.8012237548828125,-1.0,1.772261142730713,0.0,1.0,0.0,0.6937799453735352
9,-0.828582763671875,-3.9117588996887207,-0.12815609574317932,0.9944857358932495,-0.1036001667380333,-0.001678182859905064,-0.016200369223952293,0.3756970465183258,0.006426329258829355,-0.25779470801353455,-1.0154821872711182,0.24548353254795074,-1.4737930297851562,0.22131919860839844,-9.204355239868164,-1.0415050983428955,0.9407237768173218,0.27933019399642944,0.08846931159496307,-0.17084075510501862,0.9935684204101562,-0.7339783906936646,1.3109731674194336,3.7948555946350098,4.702585220336914,-4.400758266448975,7.877880096435547,-1.0,1.3924793004989624,0.0,1.0,0.0,0.6937799453735352
